epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.84712,1.96576,3.61698,1.99044,0.00343,0.71154,0.00319,0.00096,2.57451,4.12749,2.44086,0.0001,0.0001,0.0001
2,9.3322,1.87165,3.57033,1.91867,0.00407,0.84615,0.11566,0.03784,1.85,3.68237,1.88983,0.000216597,0.000216597,0.000216597
3,14.1045,1.48088,2.86779,1.46648,0.00458,0.95192,0.21994,0.08019,2.03615,3.45232,1.69968,0.000329481,0.000329481,0.000329481
4,18.7708,1.48283,2.43063,1.41876,0.00463,0.96154,0.45047,0.18582,1.636,3.25365,1.58451,0.000438653,0.000438653,0.000438653
5,23.4336,1.49404,2.15214,1.4525,1,0.06847,0.38567,0.15002,1.69868,3.19276,1.64799,0.000544113,0.000544113,0.000544113
6,28.0039,1.38664,2.02219,1.39571,0.87959,0.16346,0.46426,0.21571,1.51607,3.01069,1.39893,0.000645859,0.000645859,0.000645859
7,32.7525,1.36979,1.84554,1.35752,0.883,0.07285,0.15924,0.06906,1.95883,3.52608,1.79195,0.000743894,0.000743894,0.000743894
8,37.4717,1.39629,1.82094,1.33855,0.89345,0.08087,0.37978,0.17142,1.90708,3.29919,1.60562,0.000838216,0.000838216,0.000838216
9,42.0413,1.45943,1.80692,1.40483,0.62791,0.27589,0.43237,0.21673,1.7516,3.03272,1.5643,0.000928825,0.000928825,0.000928825
10,46.6425,1.49126,1.78139,1.41424,0.91908,0.21849,0.40642,0.17555,1.98256,3.2017,1.74264,0.00101572,0.00101572,0.00101572
11,51.2403,1.42166,1.66416,1.40817,0.32544,0.14423,0.15743,0.06041,2.39983,3.69412,1.92536,0.00109891,0.00109891,0.00109891
12,55.8159,1.40256,1.66432,1.38263,0.06761,0.06731,0.03291,0.01003,2.52744,3.81263,2.32167,0.00117838,0.00117838,0.00117838
13,60.3912,1.38053,1.56359,1.37229,0.40402,0.19231,0.16251,0.06899,2.44265,3.05099,2.56087,0.00125414,0.00125414,0.00125414
14,65.0095,1.44519,1.59958,1.43207,0.31327,0.32692,0.26382,0.1203,1.87158,2.61562,2.31697,0.00132618,0.00132618,0.00132618
15,69.7166,1.44292,1.61107,1.44416,0.37227,0.31731,0.30781,0.12723,1.98942,2.7119,2.0603,0.00139452,0.00139452,0.00139452
16,74.5382,1.54771,1.63566,1.50405,0.06253,0.15385,0.02761,0.00949,2.27068,3.53914,2.28641,0.00145914,0.00145914,0.00145914
17,79.2773,1.53307,1.60885,1.46501,0.46313,0.29808,0.34835,0.13766,2.01361,2.38058,1.96787,0.001505,0.001505,0.001505
18,83.8966,1.46045,1.49342,1.44742,0.52479,0.01923,0.02671,0.01185,2.89645,3.47944,2.32036,0.00147406,0.00147406,0.00147406
19,88.5086,1.34255,1.40305,1.3474,0.17588,0.00962,0.00189,0.00089,4.00258,5.19235,4.0221,0.00144312,0.00144312,0.00144312
20,93.1365,1.37688,1.38687,1.374,0.00972,0.01923,0.00294,0.00081,3.04961,3.94815,2.99787,0.00141219,0.00141219,0.00141219
21,97.8453,1.34581,1.35808,1.37371,0.11247,0.11538,0.06855,0.02961,2.13058,3.40043,2.1548,0.00138125,0.00138125,0.00138125
22,102.531,1.34252,1.29315,1.35804,0.31013,0.05769,0.04016,0.01382,2.51828,3.5166,2.30693,0.00135031,0.00135031,0.00135031
23,107.312,1.36618,1.31409,1.35952,0.28345,0.23077,0.17928,0.0851,1.88519,2.88148,1.83653,0.00131938,0.00131938,0.00131938
24,111.948,1.24929,1.15819,1.27362,0.574,0.45192,0.45063,0.24325,1.70878,2.24911,1.67843,0.00128844,0.00128844,0.00128844
25,116.631,1.35361,1.19817,1.35358,0.36746,0.14423,0.12242,0.07224,1.9813,4.23837,1.90051,0.0012575,0.0012575,0.0012575
26,121.329,1.37005,1.27555,1.34821,0.02717,0.01923,0.00587,0.00497,2.96553,10.5613,3.00416,0.00122656,0.00122656,0.00122656
27,126.038,1.28882,1.22946,1.34239,0.79031,0.55769,0.57936,0.32209,1.62231,2.36411,1.60338,0.00119562,0.00119562,0.00119562
28,130.759,1.24881,1.15446,1.29883,0.67667,0.62383,0.66812,0.37862,1.49899,1.67541,1.57816,0.00116469,0.00116469,0.00116469
29,135.492,1.1842,1.06068,1.26156,0.70757,0.62819,0.67448,0.36744,1.59404,1.67113,1.66243,0.00113375,0.00113375,0.00113375
30,140.185,1.29826,1.06122,1.30739,0.61762,0.68337,0.65841,0.32209,1.6582,2.01654,1.72352,0.00110281,0.00110281,0.00110281
31,144.946,1.24905,1.10382,1.27942,0.61797,0.65385,0.6423,0.30173,1.76336,1.72829,1.73062,0.00107187,0.00107187,0.00107187
32,149.637,1.27352,1.11753,1.28799,0.75417,0.75,0.72942,0.37054,1.59197,1.50215,1.63225,0.00104094,0.00104094,0.00104094
33,154.372,1.2161,0.9855,1.27324,0.66844,0.65911,0.59141,0.30734,1.65896,1.50889,1.65215,0.00101,0.00101,0.00101
34,159.091,1.22061,0.99021,1.25468,0.65889,0.53846,0.5221,0.30574,1.65741,1.7059,1.64735,0.000979063,0.000979063,0.000979063
35,163.871,1.16709,0.922,1.22828,0.72001,0.56872,0.63581,0.34496,1.64093,1.41868,1.58589,0.000948125,0.000948125,0.000948125
36,168.634,1.13775,0.96587,1.22659,0.6842,0.66665,0.5995,0.29131,1.80855,1.55735,1.71209,0.000917188,0.000917188,0.000917188
37,173.392,1.18355,0.96057,1.25351,0.58285,0.59114,0.50124,0.24842,1.79402,2.14952,1.81878,0.00088625,0.00088625,0.00088625
38,178.182,1.203,0.98046,1.29166,0.64737,0.68847,0.68326,0.37804,1.59373,1.52481,1.60105,0.000855313,0.000855313,0.000855313
39,182.937,1.1356,0.90815,1.23133,0.78045,0.67308,0.67535,0.35251,1.61965,1.54494,1.56711,0.000824375,0.000824375,0.000824375
40,187.696,1.10141,0.90545,1.18037,0.60084,0.69231,0.64528,0.33707,1.66325,1.36738,1.55528,0.000793437,0.000793437,0.000793437
41,192.422,1.09694,0.84842,1.1929,0.71519,0.72439,0.71778,0.38957,1.60325,1.30184,1.55537,0.0007625,0.0007625,0.0007625
42,197.214,1.09735,0.84767,1.18254,0.80012,0.65385,0.74357,0.36958,1.77026,1.18241,1.6752,0.000731563,0.000731563,0.000731563
43,202.13,1.12071,0.83984,1.17577,0.65416,0.71154,0.66022,0.3509,1.73627,1.35282,1.65018,0.000700625,0.000700625,0.000700625
44,207.074,1.07396,0.80953,1.16773,0.79737,0.68111,0.72256,0.4282,1.47103,1.20171,1.43648,0.000669688,0.000669688,0.000669688
45,211.83,1.07733,0.88852,1.16894,0.76982,0.73077,0.7582,0.4252,1.57124,1.09095,1.5318,0.00063875,0.00063875,0.00063875
46,216.624,1.12765,0.80868,1.19507,0.75203,0.60577,0.65985,0.40791,1.52378,1.31883,1.48525,0.000607812,0.000607812,0.000607812
47,221.411,1.02666,0.79355,1.16064,0.79885,0.64921,0.76062,0.4821,1.358,1.0616,1.35557,0.000576875,0.000576875,0.000576875
48,226.239,1.06013,0.82746,1.15507,0.76778,0.7948,0.83611,0.51499,1.35029,0.97319,1.33452,0.000545937,0.000545937,0.000545937
49,231.037,1.03682,0.77618,1.1521,0.78012,0.80769,0.80766,0.47297,1.44213,0.99332,1.39391,0.000515,0.000515,0.000515
50,235.77,1.02894,0.77911,1.15445,0.88395,0.80568,0.84824,0.50416,1.42894,0.91488,1.41942,0.000484063,0.000484063,0.000484063
51,240.632,1.01775,0.78966,1.14824,0.83149,0.73077,0.809,0.48975,1.40663,0.99698,1.38068,0.000453125,0.000453125,0.000453125
52,245.374,1.02567,0.74199,1.16335,0.81808,0.73508,0.79577,0.47025,1.43346,1.06381,1.39821,0.000422187,0.000422187,0.000422187
53,250.142,0.98626,0.75296,1.13343,0.82151,0.72115,0.77271,0.46258,1.43035,1.12669,1.40474,0.00039125,0.00039125,0.00039125
54,255.015,0.98073,0.70069,1.13221,0.81051,0.71154,0.77872,0.45605,1.4662,1.03154,1.44812,0.000360313,0.000360313,0.000360313
55,262.218,1.02055,0.73408,1.11193,0.84977,0.67308,0.779,0.46774,1.43153,1.08088,1.43341,0.000329375,0.000329375,0.000329375
56,266.941,0.93098,0.6693,1.06859,0.80375,0.68269,0.77525,0.4682,1.48066,1.10516,1.46146,0.000298438,0.000298438,0.000298438
57,271.63,0.90874,0.61243,1.07557,0.78646,0.75,0.76541,0.48712,1.46589,0.95083,1.47862,0.0002675,0.0002675,0.0002675
58,276.424,0.852,0.57977,1.04684,0.75409,0.77885,0.78581,0.46997,1.47835,0.98623,1.48174,0.000236562,0.000236562,0.000236562
59,281.145,0.84046,0.56638,1.04322,0.82246,0.75727,0.80222,0.4897,1.40693,0.9632,1.43742,0.000205625,0.000205625,0.000205625
60,285.84,0.85503,0.5604,1.03259,0.82998,0.80769,0.81724,0.50632,1.41929,0.88726,1.45105,0.000174688,0.000174688,0.000174688
61,290.613,0.89014,0.6005,1.04881,0.8613,0.77885,0.84563,0.51399,1.40697,0.83955,1.42844,0.00014375,0.00014375,0.00014375
62,295.38,0.80827,0.53234,1.00652,0.83714,0.79808,0.84663,0.53024,1.38473,0.86943,1.41011,0.000112812,0.000112812,0.000112812
63,300.161,0.81432,0.53868,1.00525,0.81726,0.81703,0.84502,0.52095,1.40342,0.87362,1.42684,8.1875e-05,8.1875e-05,8.1875e-05
64,305.053,0.79607,0.55129,1.00359,0.86064,0.77885,0.84423,0.51993,1.41319,0.88353,1.43171,5.09375e-05,5.09375e-05,5.09375e-05
