epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,462.584,0.90155,0.62071,1.08322,0.89398,0.83178,0.8999,0.55975,1.38125,0.83533,1.43935,0.000731563,0.000731563,0.000731563
43,471.133,0.88169,0.61486,1.0638,0.89532,0.79938,0.85975,0.515,1.44837,0.91868,1.50477,0.000700625,0.000700625,0.000700625
44,479.841,0.87051,0.59621,1.05836,0.88284,0.84513,0.88572,0.54389,1.3474,0.79092,1.44118,0.000669688,0.000669688,0.000669688
45,488.352,0.8959,0.57883,1.07778,0.88889,0.85981,0.89899,0.53985,1.4052,0.74517,1.50177,0.00063875,0.00063875,0.00063875
46,496.936,0.86374,0.57282,1.06037,0.88257,0.7757,0.87156,0.53643,1.36698,0.84145,1.41693,0.000607812,0.000607812,0.000607812
47,505.741,0.83991,0.54936,1.0432,0.83489,0.80341,0.86201,0.53242,1.43205,0.88771,1.50954,0.000576875,0.000576875,0.000576875
48,514.296,0.84941,0.56844,1.06692,0.81671,0.83287,0.89004,0.55021,1.36029,0.77888,1.40175,0.000545937,0.000545937,0.000545937
49,523.547,0.83477,0.56005,1.04809,0.80376,0.82243,0.8679,0.5471,1.36336,0.79133,1.46192,0.000515,0.000515,0.000515
50,532.012,0.79945,0.54309,1.02863,0.94541,0.82243,0.88691,0.56531,1.35915,0.82743,1.45732,0.000484063,0.000484063,0.000484063
51,540.601,0.79094,0.52464,1.02694,0.86318,0.82548,0.86155,0.54508,1.31638,0.81214,1.43319,0.000453125,0.000453125,0.000453125
52,549.172,0.78007,0.51777,1.01847,0.87564,0.7897,0.85294,0.55798,1.30816,0.76812,1.4055,0.000422187,0.000422187,0.000422187
53,557.798,0.78101,0.50524,1.02051,0.85101,0.80374,0.83204,0.54805,1.33982,0.79038,1.49929,0.00039125,0.00039125,0.00039125
54,566.388,0.77004,0.50855,1.01578,0.8674,0.81308,0.87075,0.54263,1.37734,0.79679,1.45647,0.000360313,0.000360313,0.000360313
55,577.255,0.70852,0.4554,0.96656,0.86254,0.76236,0.83828,0.49409,1.53188,0.96646,1.59683,0.000329375,0.000329375,0.000329375
56,585.694,0.64888,0.4007,0.9361,0.84737,0.84112,0.87292,0.52921,1.40005,0.84778,1.45312,0.000298438,0.000298438,0.000298438
57,594.17,0.65441,0.39999,0.94058,0.86623,0.84731,0.89064,0.53199,1.43301,0.80306,1.54736,0.0002675,0.0002675,0.0002675
58,602.652,0.62295,0.37265,0.90894,0.85195,0.85047,0.89993,0.55447,1.38977,0.76828,1.51208,0.000236562,0.000236562,0.000236562
59,611.182,0.60272,0.36593,0.90743,0.9099,0.80374,0.90611,0.55589,1.37305,0.78045,1.51159,0.000205625,0.000205625,0.000205625
60,619.689,0.58422,0.35155,0.91077,0.91327,0.82243,0.90436,0.53555,1.41568,0.77422,1.53341,0.000174688,0.000174688,0.000174688
61,628.688,0.57013,0.34212,0.89016,0.87303,0.83539,0.91147,0.55402,1.36849,0.74628,1.50132,0.00014375,0.00014375,0.00014375
62,637.107,0.57576,0.35624,0.89464,0.91336,0.78817,0.90228,0.55362,1.36208,0.76662,1.5151,0.000112812,0.000112812,0.000112812
63,645.796,0.56687,0.34721,0.89927,0.91067,0.79439,0.89976,0.53927,1.40759,0.76248,1.54214,8.1875e-05,8.1875e-05,8.1875e-05
64,654.226,0.54698,0.33484,0.8792,0.90536,0.82243,0.9017,0.55187,1.36733,0.75946,1.51129,5.09375e-05,5.09375e-05,5.09375e-05
